"age","inc","educ","fsize","marr","twoearn","db","pira","hown"
42,19101,9,5,1,1,0,0,0
30,27045,13,4,1,0,0,0,0
40,37920,15,3,0,0,0,0,1
27,45654,12,3,1,1,0,0,1
36,57675,14,2,0,0,0,0,1
26,180858,16,3,1,1,0,0,1
40,916,12,1,0,0,0,0,1
38,31500,13,3,0,0,0,0,1
40,47463,15,2,1,1,1,0,1
29,53337,18,2,1,1,1,0,1
42,24336,12,4,1,0,0,0,1
48,46743,17,1,0,0,0,1,1
54,32076,3,3,0,0,0,0,0
30,24510,12,2,1,1,0,0,0
49,87660,14,2,1,1,1,1,1
44,65400,16,4,1,1,1,0,0
30,20559,14,3,0,0,1,0,0
33,39351,18,1,0,0,0,1,0
43,34299,18,2,0,0,0,0,1
30,75222,16,2,1,1,1,0,1
59,144534,18,2,1,0,1,1,1
26,28080,14,4,1,1,0,0,1
41,21735,12,4,1,1,0,0,1
33,45810,12,4,1,0,0,0,1
33,17214,12,1,0,0,0,0,0
41,39150,18,1,0,0,1,1,0
35,31620,14,3,1,1,0,0,0
39,54066,17,5,1,1,1,0,1
47,18195,12,10,1,1,1,0,1
40,32832,14,1,0,0,0,0,0
46,68823,12,4,1,1,0,1,1
34,65505,13,4,1,1,0,0,1
25,36600,16,1,0,0,0,0,0
41,2325,12,4,1,0,0,0,0
51,58245,12,2,1,1,0,0,1
32,37260,18,3,1,0,0,0,1
54,110892,12,2,1,1,0,1,1
46,7854,11,3,0,0,0,0,0
31,32295,13,4,1,1,0,0,1
32,24396,6,4,1,0,0,0,0
59,12960,12,4,1,0,0,0,1
40,31860,16,3,0,0,0,0,1
33,62808,16,3,1,1,1,0,1
30,31086,12,4,1,1,0,0,0
39,21603,12,3,0,0,0,0,0
33,20400,12,1,0,0,0,0,0
26,24621,15,2,1,1,0,0,1
29,33381,12,1,0,0,0,0,0
56,23394,12,2,0,0,0,0,1
39,37710,13,2,1,0,0,1,1
25,15462,11,2,1,0,0,1,0
58,9150,13,1,0,0,0,0,1
50,31659,12,3,1,1,0,0,0
54,33267,13,1,0,0,0,0,0
35,47676,17,4,1,1,1,0,1
28,43596,14,2,1,1,0,0,1
27,19290,12,3,1,0,0,0,1
44,12501,14,2,0,0,0,0,1
36,18138,12,2,0,0,0,0,1
34,27006,12,1,0,0,0,0,0
30,32931,12,4,1,1,0,0,0
60,38361,13,2,1,0,0,1,1
28,15774,12,1,0,0,0,0,0
50,18456,14,1,0,0,0,1,0
61,22341,18,2,1,0,0,0,1
42,30000,18,4,1,0,0,0,0
42,25281,12,5,1,0,0,0,0
52,20700,12,1,0,0,0,0,1
25,85380,1,4,1,1,0,0,0
39,39105,16,2,1,1,0,1,1
52,47700,12,2,1,1,1,0,1
38,40602,18,4,1,0,0,0,1
57,22317,11,2,1,0,0,1,0
54,49080,10,2,1,0,0,1,1
61,39645,14,2,1,0,0,1,1
26,15450,12,4,1,0,0,0,0
36,40800,12,5,1,1,0,0,1
25,37371,16,1,0,0,0,0,0
30,17481,6,5,1,1,0,0,1
62,41172,10,5,1,1,0,0,1
35,55770,16,3,1,1,0,1,0
50,18186,12,3,0,0,1,0,1
52,44400,16,2,1,1,1,0,1
28,33984,12,1,0,0,0,0,0
44,6792,1,3,1,0,0,0,0
33,35757,14,1,0,0,1,0,0
27,32880,12,3,1,1,0,0,0
60,33987,12,2,1,0,0,0,1
32,46998,8,7,1,1,0,0,1
26,97998,18,1,0,0,0,0,0
25,28209,16,1,0,0,0,1,0
29,43374,14,1,0,0,0,0,0
32,13590,8,4,0,0,0,0,0
33,31392,12,3,1,1,0,0,0
26,59199,14,2,1,1,0,0,1
50,62130,14,4,1,1,1,0,1
47,27150,14,3,0,0,1,0,0
31,16020,13,2,0,0,1,0,1
34,46053,12,4,1,1,0,0,1
32,32064,12,1,0,0,0,0,0
39,20400,14,3,0,0,0,0,0
40,36621,6,5,1,0,0,0,1
31,52350,14,4,1,1,1,0,0
33,51222,18,3,0,0,1,0,0
54,40665,12,2,1,0,0,0,1
56,1596,12,2,0,0,0,0,0
63,39174,11,1,0,0,0,0,0
26,52497,16,2,1,1,0,0,0
36,10920,12,4,0,0,0,0,0
29,12600,14,1,0,0,0,0,0
54,45900,12,4,1,1,0,0,1
45,19998,18,2,0,0,0,1,1
61,34680,16,1,0,0,0,1,0
57,35418,13,5,1,0,0,0,1
57,104346,18,2,0,0,0,0,0
27,64875,16,4,1,1,0,0,1
41,32703,18,1,0,0,0,0,1
52,23625,16,1,0,0,0,0,0
26,37650,12,2,1,1,0,0,1
41,31179,11,4,1,1,0,1,1
27,31089,13,4,1,1,0,0,0
31,17901,9,3,0,0,0,0,0
48,34974,12,4,1,1,0,0,0
57,43356,16,2,0,0,0,0,1
28,23586,12,4,1,1,0,0,1
54,10800,12,1,0,0,0,0,0
30,21780,13,1,1,0,0,0,1
34,53760,14,5,0,0,0,0,1
41,26856,12,3,1,1,0,0,1
52,13773,10,3,0,0,0,0,0
33,42942,13,4,1,1,0,0,1
51,49830,12,2,1,1,1,0,1
34,40554,16,3,0,0,1,0,1
62,57081,18,3,1,0,0,1,1
35,29910,12,5,1,1,0,0,1
62,19350,12,2,1,1,0,1,1
48,49656,12,3,1,1,0,0,0
54,65661,12,4,1,1,0,1,1
31,14760,12,2,1,1,0,0,0
26,18015,16,1,0,0,0,0,0
52,17625,11,1,0,0,0,1,0
38,10443,12,4,0,0,0,0,0
41,61353,12,2,1,0,0,1,1
31,9024,12,3,0,0,0,0,0
42,37200,12,3,1,0,0,0,0
48,112989,16,4,1,0,0,1,1
46,132492,16,4,1,1,0,1,1
52,108870,18,2,1,1,1,1,1
42,75036,13,5,1,1,0,1,1
32,24666,13,3,0,0,0,0,1
27,47376,16,2,1,1,0,0,1
31,10350,12,2,0,0,0,0,0
51,65220,18,3,1,0,0,1,1
30,44982,18,1,0,0,0,0,1
57,45015,16,2,1,0,0,1,0
61,68220,12,2,1,1,0,1,1
55,39975,12,2,1,1,0,1,1
58,11736,8,3,0,0,1,0,0
58,15465,12,2,1,0,0,1,1
45,17076,10,3,1,0,0,0,1
39,59400,12,3,1,1,0,0,1
40,21630,12,1,0,0,0,0,1
54,20703,11,2,0,0,0,0,1
40,20940,3,7,1,1,0,0,0
50,10902,12,2,0,0,0,0,1
26,17700,14,2,1,1,0,0,1
41,25944,13,5,1,0,0,0,0
47,49176,12,4,1,1,0,0,1
42,17856,10,5,1,1,0,0,0
57,67098,18,1,0,0,1,1,1
32,24000,12,5,1,1,1,0,0
60,14244,12,1,0,0,0,1,1
40,60498,12,2,1,1,0,1,1
51,62580,16,2,1,1,1,1,1
35,22140,12,3,0,0,0,0,0
60,22440,12,2,1,1,0,0,1
46,14196,16,1,0,0,0,0,0
25,8889,12,1,0,0,0,0,1
41,18306,13,2,0,0,1,0,0
50,13740,12,1,0,0,0,0,0
44,9858,15,1,0,0,0,0,0
49,60000,14,5,1,1,0,0,1
29,44511,13,5,1,1,0,0,1
33,15300,16,1,0,0,0,0,0
34,17352,13,1,0,0,0,1,0
47,21240,14,1,0,0,0,0,1
62,13317,11,1,0,0,0,0,1
29,34773,16,4,1,0,0,1,0
35,1596,12,1,0,0,0,0,0
43,85575,16,4,1,1,0,0,1
44,30408,12,2,0,0,0,1,0
54,51654,13,3,1,1,1,0,1
47,53856,16,4,1,1,1,0,1
49,3840,14,2,1,0,0,0,1
37,99159,16,1,0,0,0,1,0
35,47922,12,4,1,0,1,0,1
51,30456,12,3,1,1,0,0,1
32,54948,17,4,1,1,0,0,1
40,29700,16,4,1,1,1,0,1
34,15876,6,8,1,0,0,0,1
37,8268,12,1,0,0,0,0,1
46,59736,12,3,1,1,0,0,1
42,36840,16,4,1,1,0,0,0
29,21660,14,1,0,0,0,0,0
60,56712,16,2,1,0,0,1,1
45,66000,13,2,0,0,1,0,1
43,33288,12,2,1,1,0,0,1
58,11433,12,2,1,0,0,0,0
44,36720,12,4,0,0,1,0,1
41,17100,18,1,0,0,0,0,0
54,26520,12,1,0,0,1,0,1
33,72582,14,4,1,1,0,1,1
42,55041,14,4,1,1,0,0,0
56,23700,14,2,0,0,0,1,1
39,20148,12,2,0,0,0,0,0
26,11625,13,1,0,0,0,0,0
41,49356,17,4,1,1,0,1,1
28,12306,15,1,0,0,0,0,0
49,29814,14,1,0,0,0,0,0
59,39681,12,3,1,0,0,1,1
36,20400,13,4,0,0,0,0,0
60,14190,12,2,1,0,0,0,1
42,41316,14,4,1,1,1,0,1
52,7200,6,3,1,0,0,0,0
39,99345,14,1,0,0,0,1,1
29,22539,11,4,0,0,0,0,0
54,19770,12,3,0,0,0,0,1
49,18900,11,1,0,0,1,0,0
41,42264,14,3,1,1,1,0,1
31,27708,13,3,1,0,0,1,0
42,15000,12,3,0,0,0,0,0
53,3780,4,1,0,0,1,1,0
33,10140,12,1,0,0,0,0,0
46,34938,12,3,1,1,0,0,0
39,48138,16,4,1,1,0,0,1
30,42315,14,2,1,1,0,0,1
34,9180,8,4,1,0,0,0,0
55,39216,16,3,0,0,0,1,1
50,28650,16,2,0,0,1,0,1
52,72672,12,3,1,1,1,0,1
55,36552,14,5,1,0,0,1,1
28,23388,11,1,0,0,1,0,0
38,51354,13,4,0,0,0,0,0
33,58428,12,4,1,0,0,0,1
27,36393,12,3,1,0,0,0,0
42,28800,12,4,1,0,0,0,1
36,28476,13,4,1,1,1,0,1
36,19407,12,5,1,0,0,0,0
37,25134,16,2,1,0,1,0,0
40,50742,12,3,0,0,0,0,1
31,14460,16,2,0,0,0,1,0
48,17550,12,1,0,0,0,1,1
46,30492,11,4,0,0,0,0,1
31,53841,12,2,1,1,1,0,0
32,7152,10,3,0,0,1,0,0
49,16812,12,4,1,1,0,0,1
34,39210,17,2,0,0,1,1,0
31,25254,12,1,0,0,0,1,1
33,21228,12,4,1,0,1,0,0
49,79023,18,4,1,1,1,1,1
32,7680,11,4,0,0,1,0,0
35,9042,12,1,0,0,1,0,0
36,29220,14,4,1,0,0,0,0
34,27294,9,2,0,0,0,0,0
41,31560,12,3,1,1,0,0,1
26,8160,12,4,1,0,0,0,0
27,74970,12,5,1,0,0,0,1
39,7200,12,5,1,0,1,0,1
46,47403,16,3,0,0,0,0,0
47,33780,13,5,1,1,0,0,1
30,11703,12,1,0,0,0,0,0
35,39480,12,3,1,1,0,1,1
60,29424,14,1,0,0,0,0,0
31,40860,18,2,1,0,0,0,0
40,23538,14,1,0,0,0,0,0
41,57795,18,4,1,0,0,0,1
35,12240,11,1,0,0,0,0,1
27,36639,14,4,1,1,0,1,1
64,11775,7,3,1,0,0,0,0
59,35241,8,2,1,1,0,0,1
58,34755,12,2,1,1,0,1,1
63,42909,8,2,1,0,1,1,1
57,18132,11,4,1,0,0,0,0
33,16320,12,3,0,0,0,0,1
41,16200,12,1,0,0,0,0,0
36,38061,12,4,1,0,0,0,0
33,50751,16,4,1,0,0,1,1
41,9561,13,3,0,0,0,0,0
40,29220,17,1,0,0,0,0,0
60,22986,12,2,1,1,0,1,1
30,13005,13,1,0,0,0,0,0
28,33906,18,2,1,0,0,0,0
40,23988,14,2,0,0,0,0,0
35,51900,12,4,1,1,0,0,1
25,14178,12,2,0,0,0,0,0
30,16608,12,2,0,0,0,0,0
34,36993,16,1,0,0,0,1,0
26,17952,15,1,0,0,0,0,0
41,11202,9,2,0,0,0,0,0
48,20592,15,2,1,0,0,0,1
31,13479,12,3,1,0,0,1,0
33,7800,17,3,0,0,0,0,0
26,4164,14,2,0,0,0,0,0
53,12240,12,2,1,0,0,0,0
52,22995,12,1,0,0,1,0,0
53,64158,12,3,1,1,0,1,1
34,29850,16,2,1,0,0,0,0
48,29964,12,5,1,0,0,0,1
38,17781,13,4,1,0,0,0,1
30,17160,13,1,0,0,0,0,1
33,41130,14,3,1,1,0,0,1
61,19278,8,1,0,0,1,1,0
42,12213,12,5,1,1,0,0,0
42,28503,12,2,1,1,0,0,1
30,7884,8,2,0,0,0,0,0
35,40224,16,4,1,1,0,0,1
28,51117,18,2,1,1,1,0,1
64,31254,12,4,0,0,1,1,1
36,82575,16,6,1,0,0,0,1
49,18729,12,5,1,0,0,0,1
40,24795,13,3,0,0,1,0,0
47,21813,12,4,1,0,0,0,0
60,2550,8,2,0,0,0,0,1
31,19056,12,5,1,0,1,0,0
25,14781,12,2,0,0,0,0,0
30,89550,18,2,1,1,0,0,1
46,25350,18,1,0,0,1,0,1
40,10200,12,3,0,0,1,0,0
27,4056,10,3,0,0,0,0,0
54,35754,12,3,1,1,1,0,1
40,24660,17,2,0,0,0,1,1
57,37569,12,4,1,0,0,0,1
60,25005,12,3,1,0,0,0,1
37,38112,12,3,0,0,0,0,1
35,57156,12,4,1,1,0,0,1
52,19050,12,4,1,1,0,0,1
56,12024,12,2,0,0,0,0,1
43,31254,12,4,1,1,0,0,1
48,37416,16,3,1,0,0,0,0
61,55446,13,3,1,1,1,1,1
41,4050,12,2,0,0,0,0,0
26,7440,13,4,1,0,0,0,0
40,19704,16,1,0,0,0,0,1
30,19443,16,1,0,0,1,0,0
42,9945,12,1,0,0,0,0,0
27,12240,6,4,1,0,0,0,1
44,90483,15,6,1,0,0,1,1
63,10887,13,2,0,0,0,0,0
53,5748,12,1,0,0,0,0,0
56,35742,12,3,1,0,0,0,1
36,14559,12,3,1,1,1,0,0
47,7041,12,2,0,0,0,0,0
61,19557,12,4,0,0,1,0,0
49,60150,14,3,1,1,1,0,1
32,3504,12,5,1,0,0,0,0
62,23535,16,1,0,0,0,1,0
28,15294,16,1,0,0,0,0,0
63,14994,12,2,1,0,0,0,0
35,11844,11,2,0,0,0,0,0
59,29415,12,8,1,0,1,1,1
47,31431,12,3,0,0,0,1,1
27,18090,7,5,1,1,0,0,1
55,45384,10,13,1,0,0,0,0
27,56691,18,2,1,1,0,1,1
44,56250,12,4,1,0,0,1,1
32,32856,13,2,0,0,0,0,1
40,28680,12,4,1,0,0,0,1
27,21000,12,5,1,0,0,0,0
60,22551,1,5,1,0,0,0,1
26,10200,14,1,0,0,0,0,0
37,29946,18,4,1,0,0,0,1
34,25998,14,3,0,0,0,1,1
31,34500,12,1,0,0,0,0,0
45,15441,8,4,1,1,0,0,1
55,36924,12,2,1,1,1,0,1
38,7110,12,2,0,0,0,0,0
42,2838,12,1,0,0,0,0,0
33,13380,12,1,0,0,0,0,0
31,19860,14,1,0,0,0,0,0
38,24849,14,7,1,0,0,0,1
35,30000,12,6,1,1,0,0,0
33,13440,12,4,0,0,1,0,1
48,35700,12,4,1,0,0,0,1
42,16830,12,7,1,0,0,0,1
62,52320,12,2,1,1,1,0,1
43,65526,14,4,1,1,0,0,1
27,40110,12,2,1,1,0,0,0
38,10098,12,2,0,0,0,0,1
31,12588,12,6,1,1,0,0,0
34,21816,14,4,0,0,0,0,0
40,35439,13,3,1,1,0,0,1
37,35700,12,5,1,0,0,0,1
39,14025,12,5,1,1,0,0,1
60,25356,4,1,0,0,0,0,1
45,8430,12,2,0,0,0,0,1
33,45951,12,4,1,1,0,0,0
25,13800,16,1,0,0,0,1,0
42,50037,13,4,1,1,0,0,1
26,23040,18,1,0,0,0,0,0
37,47772,12,3,1,1,0,0,1
27,45300,12,2,1,1,0,0,1
33,24711,16,1,0,0,0,0,1
52,40224,10,3,1,1,1,0,0
27,45750,12,2,1,1,0,0,1
47,39525,16,3,0,0,0,0,1
49,47691,12,3,1,1,0,1,1
37,12324,11,9,0,0,0,0,1
50,22980,16,2,0,0,0,0,1
43,44751,18,5,1,1,1,0,1
38,20820,16,5,1,0,0,0,0
28,21450,14,3,1,1,0,0,1
39,21240,17,4,1,1,0,0,0
27,13200,12,2,0,0,0,0,0
52,21492,12,2,0,0,0,1,1
54,30000,14,1,0,0,0,1,0
49,30420,16,3,0,0,0,1,1
41,28035,12,3,1,1,0,0,1
28,28911,11,1,0,0,0,0,0
27,15735,16,1,0,0,0,1,1
64,11247,12,2,0,0,1,0,1
48,8475,17,1,0,0,0,0,0
51,23364,12,2,1,0,0,0,1
52,7704,12,1,0,0,0,0,0
44,33774,14,3,1,0,0,1,1
31,23265,13,1,0,0,0,0,0
47,42690,18,1,0,0,0,0,0
31,11460,12,3,1,0,0,0,1
42,33138,14,1,0,0,1,0,0
46,40950,16,5,1,1,0,0,1
29,44952,13,4,1,0,0,0,0
53,15300,13,1,0,0,0,0,0
25,16242,10,4,0,0,1,1,0
40,40620,16,5,1,1,0,0,0
37,37668,16,3,1,0,0,0,1
31,20436,10,4,1,1,0,0,1
33,25782,14,2,1,1,1,0,1
30,5046,12,4,1,0,0,0,1
45,17616,14,1,0,0,1,0,1
44,128700,17,4,1,1,1,1,1
29,7500,12,1,0,0,0,0,0
51,57291,14,2,1,1,1,1,1
39,30021,11,4,1,0,0,0,1
31,44598,12,3,1,1,0,0,1
63,5982,12,3,1,0,0,1,1
59,12921,9,1,0,0,0,0,1
29,24792,13,2,0,0,0,0,0
39,52110,16,1,0,0,1,0,0
31,20445,14,3,0,0,0,0,0
36,29100,16,4,1,0,0,0,1
44,1200,17,1,0,0,0,0,0
43,27840,16,3,0,0,0,0,1
36,39942,13,5,1,0,0,0,1
51,24000,12,2,1,0,0,0,1
47,55557,12,3,1,1,0,0,1
28,7869,11,1,0,0,1,0,0
28,43485,16,1,0,0,0,0,1
47,11100,12,4,1,1,0,0,0
40,12915,12,4,0,0,0,0,1
25,10200,9,1,0,0,0,0,0
35,18750,12,7,1,1,0,0,0
28,28572,12,1,0,0,0,0,0
32,15195,14,1,0,0,1,0,0
34,31839,18,2,1,1,0,1,1
44,10173,18,1,0,0,0,1,0
33,48300,14,4,1,0,0,0,1
32,22149,13,1,0,0,1,0,1
62,9213,7,1,0,0,0,0,1
51,26262,12,4,1,1,0,0,1
39,7560,16,2,0,0,0,0,0
62,9846,6,7,0,0,0,0,0
27,10008,12,1,0,0,0,0,0
50,30498,13,1,0,0,0,0,0
52,27939,7,7,0,0,1,0,1
28,10200,12,1,0,0,0,0,0
55,14352,10,2,0,0,0,0,1
46,25200,17,2,0,0,0,0,1
46,77235,12,5,1,1,1,0,1
31,24012,13,2,1,1,0,0,0
37,13380,12,3,0,0,0,0,0
29,20568,18,1,0,0,0,0,0
44,18900,12,4,1,1,1,0,1
36,34386,12,4,1,1,0,0,1
33,58878,12,6,1,1,1,0,1
33,9090,5,4,1,0,0,0,0
29,10800,11,3,0,0,0,0,0
53,12744,8,1,0,0,0,0,0
40,120750,18,5,1,1,1,1,1
54,20019,13,3,1,0,0,1,1
32,38490,13,4,1,0,0,1,1
41,44790,12,2,1,1,0,0,1
55,7872,11,2,0,0,0,0,0
33,13560,12,2,0,0,0,0,0
30,60378,14,2,1,1,0,0,1
30,19440,14,3,0,0,1,0,0
47,7419,6,1,0,0,0,0,0
26,8070,15,2,0,0,0,1,0
30,38130,14,4,1,0,0,0,0
25,10500,14,3,0,0,0,0,0
37,10800,4,7,1,0,0,0,0
43,23046,14,1,0,0,0,0,0
29,17373,17,3,1,1,0,0,0
62,28200,12,3,1,0,0,1,1
33,25500,12,5,1,0,0,0,1
38,23937,14,3,0,0,1,0,1
55,36117,12,2,1,1,0,1,1
35,47760,12,5,1,0,0,1,1
54,31008,14,2,1,1,0,1,1
39,72360,18,2,1,1,1,0,0
40,79536,18,5,1,1,1,0,1
54,26142,18,1,0,0,1,1,0
36,8316,11,3,0,0,0,0,1
35,25215,12,2,1,1,0,0,1
64,10890,12,1,0,0,0,0,0
44,53697,18,3,1,1,0,1,1
32,21915,17,2,0,0,1,1,1
36,95592,17,4,1,1,0,1,1
34,1920,15,2,0,0,0,0,0
52,41514,18,1,0,0,0,0,0
40,21645,12,2,0,0,0,1,1
36,8700,3,1,1,0,0,0,0
34,21645,14,2,0,0,1,0,0
60,21072,15,2,1,1,0,0,0
42,58305,12,5,1,1,0,0,1
64,26826,12,1,0,0,0,0,1
40,10902,15,4,0,0,0,0,0
26,9402,12,2,1,0,0,0,1
37,20781,9,2,1,0,0,0,0
50,12240,14,2,0,0,0,0,0
47,36210,12,3,1,1,0,0,1
34,19350,12,3,0,0,0,0,0
59,55314,14,1,0,0,0,0,0
43,43962,13,3,1,1,0,0,1
26,28200,10,4,1,1,0,0,0
29,18516,18,1,0,0,0,0,0
36,15600,5,5,1,0,0,0,0
36,19770,12,1,0,0,0,0,1
61,17967,14,2,0,0,0,0,0
28,14550,16,1,0,0,0,0,0
36,45030,16,5,1,0,0,0,1
25,28059,14,1,0,0,1,0,0
55,36300,14,1,0,0,0,1,0
49,9612,12,2,0,0,0,0,0
38,93630,18,4,1,1,1,0,1
42,17817,9,1,0,0,0,0,1
32,13182,12,4,1,0,0,0,1
40,48000,12,5,1,0,0,0,1
30,28443,16,1,0,0,0,0,0
59,27174,14,3,1,1,0,0,1
52,26400,12,3,1,1,0,1,0
44,28830,12,3,1,1,1,0,1
33,51912,12,3,1,1,0,0,1
31,14280,12,1,0,0,0,0,1
37,38601,12,5,1,1,0,0,1
40,10560,12,2,0,0,0,0,0
42,41883,16,1,0,0,1,1,1
61,23457,9,3,1,1,0,0,1
40,38241,14,1,0,0,0,0,0
39,47499,18,1,0,0,0,1,1
34,30198,12,5,1,1,1,0,1
33,22818,12,4,1,1,0,0,1
53,55218,13,2,1,1,0,1,1
63,18678,12,3,1,1,0,0,1
38,20058,12,3,0,0,1,0,1
31,4380,5,5,0,0,0,0,0
59,43605,12,3,1,0,0,1,1
34,7374,13,2,0,0,0,0,0
35,21630,11,5,0,0,1,0,0
50,42759,12,4,1,0,0,1,1
28,31668,12,5,1,1,0,0,0
36,11250,14,1,0,0,0,0,0
64,38028,9,2,1,0,0,0,1
33,57753,12,4,1,1,0,1,1
56,39375,12,3,1,0,0,0,1
50,40578,16,2,1,0,0,1,1
62,14904,12,1,0,0,0,0,1
30,38148,12,4,1,1,0,1,1
46,25800,14,2,1,1,0,1,1
31,31338,13,4,1,1,0,0,1
28,17100,12,3,0,0,1,0,0
51,36648,11,3,1,1,0,0,1
49,16335,14,2,0,0,0,1,0
41,44247,16,5,1,1,0,0,1
64,104919,17,2,1,0,0,1,1
38,38085,14,4,1,1,0,0,1
59,38283,12,3,1,0,0,1,1
41,36435,12,6,1,0,0,0,1
28,45360,18,1,0,0,0,0,0
36,2310,12,1,0,0,0,0,0
48,12576,12,2,1,1,0,0,0
40,25560,18,1,0,0,1,0,1
31,41292,12,4,1,1,0,0,1
25,27270,12,3,1,1,0,0,1
43,31800,12,3,0,0,1,0,1
36,40392,14,6,1,0,0,1,1
57,24561,12,3,1,0,0,0,1
46,49200,16,1,0,0,0,0,1
26,26430,14,2,1,1,0,0,0
39,58578,16,2,1,1,0,0,1
59,35370,12,1,0,0,0,1,0
33,17160,13,6,1,0,0,0,1
31,41376,16,3,1,0,0,0,0
32,33804,12,5,1,0,0,1,1
39,51123,12,2,1,1,0,0,0
37,34101,18,1,0,0,1,0,0
36,57630,16,6,1,1,0,1,1
40,14430,12,4,1,0,0,0,0
59,29499,13,3,1,0,0,1,1
41,28620,12,4,1,0,1,0,1
49,21090,13,1,0,0,0,1,0
43,40200,12,5,1,1,0,0,1
35,9933,12,2,1,1,1,0,1
47,17988,11,5,1,1,0,0,1
28,12960,12,1,0,0,0,0,0
56,20643,12,4,1,1,0,0,0
25,28800,16,2,1,1,0,0,0
40,35190,12,9,1,1,1,0,0
37,11763,12,4,1,1,0,0,1
46,38886,10,2,1,0,0,0,1
52,32628,16,1,0,0,0,1,0
57,45294,12,3,1,0,0,1,1
53,12882,12,2,0,0,0,0,1
42,60384,12,4,1,1,0,0,1
25,32580,12,1,0,0,0,0,0
42,13500,9,1,0,0,0,0,0
33,11700,10,1,0,0,0,0,0
41,82200,12,4,1,1,1,0,1
36,27741,18,1,0,0,1,0,1
43,9747,3,6,1,0,0,0,1
43,21216,10,7,1,1,0,0,0
32,17040,12,4,1,0,0,0,0
55,27000,10,2,1,1,0,1,0
34,33171,12,3,1,0,0,0,0
28,16590,15,1,0,0,0,0,0
46,16200,12,5,1,1,0,0,1
45,68244,17,4,1,0,0,0,1
53,47520,12,4,1,0,0,1,1
52,28419,12,3,1,1,0,1,1
36,77316,14,6,1,0,0,0,1
29,28800,14,1,0,0,1,0,0
25,4980,16,1,0,0,0,0,0
60,6252,12,2,1,0,0,0,0
63,6480,6,1,0,0,0,0,0
52,13200,12,4,0,0,0,0,1
33,42699,16,3,1,1,0,1,1
34,66000,15,1,0,0,0,0,1
46,21450,12,3,0,0,0,1,1
43,14511,12,5,0,0,0,1,1
25,13377,12,1,0,0,0,0,0
54,19620,14,1,0,0,1,0,0
45,9876,14,4,1,0,0,0,1
53,48732,12,2,1,0,0,1,1
63,36978,14,1,0,0,0,0,1
49,56145,14,5,1,1,0,0,1
54,35280,13,2,1,1,0,1,0
50,30600,15,3,0,0,1,0,0
55,18444,12,1,0,0,0,1,0
40,19650,9,1,0,0,0,0,0
25,7044,5,4,1,0,0,0,0
44,50154,16,1,0,0,0,1,1
31,28362,17,4,1,0,1,0,1
42,61744,12,3,1,0,0,1,1
49,14280,12,1,0,0,0,0,0
37,21078,15,1,1,0,1,0,1
37,31995,15,5,1,1,0,0,0
32,62700,13,2,0,0,0,0,0
36,45963,13,3,1,0,0,1,1
41,31221,18,2,0,0,0,0,0
32,6315,10,6,1,1,0,0,0
39,12522,12,5,1,1,0,0,0
47,32649,14,3,1,1,0,1,1
51,104802,14,2,1,0,0,1,1
45,31968,18,1,0,0,0,0,1
26,24942,13,4,0,0,0,0,0
30,46080,9,4,1,1,0,0,1
28,49284,14,4,1,1,0,0,1
29,15276,12,1,0,0,0,0,0
40,126750,18,3,1,1,1,1,1
58,30528,17,1,0,0,0,0,0
52,30045,12,4,1,1,1,1,1
62,13218,10,2,0,0,1,0,1
27,32106,13,4,1,1,0,0,0
43,23667,12,1,0,0,0,1,0
62,13836,12,2,0,0,0,1,1
49,17169,18,6,1,1,1,1,0
34,64821,12,3,1,1,0,0,1
43,19392,16,1,0,0,0,0,0
29,36873,12,2,1,1,1,0,1
38,14415,12,1,0,0,0,1,1
27,12933,12,2,0,0,0,0,1
40,14640,12,2,0,0,0,1,1
33,49845,18,2,1,1,0,1,1
58,31575,12,2,1,0,1,0,1
31,44853,16,4,1,1,0,0,1
52,945,8,2,0,0,0,0,1
55,21801,12,3,0,0,1,1,1
27,17040,12,3,1,0,0,0,1
35,20103,16,5,1,1,0,0,0
27,59901,15,2,1,1,0,1,1
42,39300,13,5,1,0,0,0,1
61,20766,12,4,1,1,0,1,1
28,58923,16,2,1,1,0,1,1
50,31974,18,4,0,0,1,0,0
27,18810,16,2,1,1,0,1,1
39,60594,16,4,1,1,0,0,1
38,31158,12,4,1,1,0,0,1
33,39234,14,4,1,1,0,0,0
28,12636,14,2,0,0,0,0,1
60,7437,12,2,0,0,0,0,1
49,14226,8,3,1,0,0,0,1
50,42480,2,2,1,1,0,0,1
32,62385,14,3,1,1,0,1,1
25,13026,18,1,0,0,0,0,0
33,30075,6,3,1,1,0,0,1
36,32316,12,5,1,0,0,0,0
40,34680,15,5,1,1,0,0,1
35,17877,16,1,0,0,0,1,0
31,27036,12,4,1,0,0,0,1
48,32565,12,1,0,0,0,0,1
36,21210,16,1,0,0,0,0,0
29,20490,12,1,0,0,0,0,1
61,18759,12,1,0,0,1,0,1
61,24108,12,4,1,0,0,0,1
32,8841,6,4,1,0,0,0,1
39,23046,14,1,0,0,0,1,1
29,28440,13,1,0,0,0,0,0
58,52590,16,2,1,1,0,0,1
27,16830,14,1,0,0,0,0,0
42,55110,12,4,1,1,0,1,1
47,57600,8,2,1,0,0,1,1
40,50364,12,4,1,1,1,1,1
63,18600,12,2,1,0,0,0,1
31,20880,13,2,1,1,0,0,0
50,24939,12,6,0,0,0,0,0
25,32979,16,1,0,0,0,0,0
42,24225,14,2,0,0,0,0,0
